Name,Location,Unit,Search,Address,Postal Code,Latitude,Longitude,Link
Swee Heng 1989 Classic,Seletar Mall,#B1-K7/K8/K9,"Swee Heng 1989 Classic, Bakery/ Cake Shop, Cuisine, Food, View Food, Recommend food, Chicken Noodle, Cake",33 Sengkang West Avenue #B1-K7/K8/K9 Singapore 797653,797653,1.3914,103.8762,https://www.halaltag.com/place/133
Swee Heng 1989 Classic,Tangs Plaza,#B1-02A,"Swee Heng 1989 Classic, Bakery/ Cake Shop, Cuisine, Food, View Food, Recommend food, Chicken Noodle, Cake",310 Orchard Road #B1-02A Singapore 238864,238864,1.305,103.8331,https://www.halaltag.com/place/133
Swee Heng 1989 Classic,Tanjong Pagar Centre,#B2-33,"Swee Heng 1989 Classic, Bakery/ Cake Shop, Cuisine, Food, View Food, Recommend food, Chicken Noodle, Cake",7 Wallich Street #B2-33  Singapore 078884,78884,1.2767,103.8452,https://www.halaltag.com/place/133
Swee Heng 1989 Classic,The Arcade,#01-11,"Swee Heng 1989 Classic, Bakery/ Cake Shop, Cuisine, Food, View Food, Recommend food, Chicken Noodle, Cake",11 Colyer Quay #01-11  Singapore 049317,49317,1.2836,103.8521,https://www.halaltag.com/place/133
Swee Heng 1989 Classic,West Mall,#01-03,"Swee Heng 1989 Classic, Bakery/ Cake Shop, Cuisine, Food, View Food, Recommend food, Chicken Noodle, Cake",1 Bukit Batok Central Link #01-03 Singapore 658713,658713,1.3501,103.7492,https://www.halaltag.com/place/133
Swee Heng 1989 Classic,White Sands Shopping Centre,#b1-12,"Swee Heng 1989 Classic, Bakery/ Cake Shop, Cuisine, Food, View Food, Recommend food, Chicken Noodle, Cake",1 Pasir Ris Central Street 3 #b1-12 Singapore 518457,518457,1.3724,103.9498,https://www.halaltag.com/place/133
Swee Heng 1989 Classic,Woods Square,#B2-09,"Swee Heng 1989 Classic, Bakery/ Cake Shop, Cuisine, Food, View Food, Recommend food, Chicken Noodle, Cake",6 Woodlands Square #B2-09 Singapore 737737,737737,1.4351,103.786,https://www.halaltag.com/place/133
Bread Fresh,Bukit Panjang (Others),#01-57,"Bread Fresh, Bakery/ Cake Shop, Cuisine, Food, View Food, Recommend food",257 Bangkit Road  #01-57 Singapore 670257,670257,1.3785,103.7732,https://www.halaltag.com/place/134
Bread Fresh,Bukit Panjang (Others),#01-524,"Bread Fresh, Bakery/ Cake Shop, Cuisine, Food, View Food, Recommend food",445 Fajar Road  #01-524  Singapore 670445,670445,1.3836,103.7709,https://www.halaltag.com/place/134
Bread Fresh,Chong Pang (Yishun),#01-65,"Bread Fresh, Bakery/ Cake Shop, Cuisine, Food, View Food, Recommend food",103 Yishun Ring Road #01-65 Singapore 760103,760103,1.4314,103.8289,https://www.halaltag.com/place/134
Bread Fresh,Fajar Shopping Centre,,"Bread Fresh, Bakery/ Cake Shop, Cuisine, Food, View Food, Recommend food",445 Fajar Road   Singapore 670445,670445,1.3836,103.7709,https://www.halaltag.com/place/134
Bread Fresh,Sun Plaza,#B1-12/13,"Bread Fresh, Bakery/ Cake Shop, Cuisine, Food, View Food, Recommend food",30 Sembawang Drive #B1-12/13 Singapore 757713,757713,1.4482,103.8195,https://www.halaltag.com/place/134
Bread Fresh,Wisteria Mall,#01-61,"Bread Fresh, Bakery/ Cake Shop, Cuisine, Food, View Food, Recommend food",598 Yishun Ring Road #01-61 Singapore 768698,768698,1.418,103.8413,https://www.halaltag.com/place/134
Best Deli,Tampines N2,#01-1129,"Best Deli, , Cuisine, Food, View Food, Recommend food",Blk 201D Tampines Street 21  #01-1129 Singapore 524201,524201,1.3522,103.9538,https://www.halaltag.com/place/141
GoGo Franks,Jurong Point 2,#03-,"GoGo Franks, Stall, Cuisine, Food, View Food, Recommend food, Sausage","63 Jurong West Central 3

 #03- 84A  Singapore 648331",648331,1.3393,103.7053,https://www.halaltag.com/place/144
Dajie Niang Dou Fu,Bukit Batok (Others),#01-374,"Dajie Niang Dou Fu, Cafe, Cuisine, Chinese, Food, View Food, Recommend food, Mookata, Yong Tau Foo",Blk 372 Bukit Batok Street 31   #01-374 Singapore 650372,650372,1.3587,103.7512,https://www.halaltag.com/place/145
Dajie Niang Dou Fu,Clementi (Near Masjid Darussalam),#01-253,"Dajie Niang Dou Fu, Cafe, Cuisine, Chinese, Food, View Food, Recommend food, Mookata, Yong Tau Foo",Blk 354 Clementi Avenue 2 #01-253 Singapore 120354,120354,1.3135,103.7709,https://www.halaltag.com/place/145
Dajie Niang Dou Fu,Simpang Bedok,,"Dajie Niang Dou Fu, Cafe, Cuisine, Chinese, Food, View Food, Recommend food, Mookata, Yong Tau Foo",344 Bedok Rd  Singapore 469528,469528,1.3314,103.9479,https://www.halaltag.com/place/145
Mackenzie Rex Restaurant,Geylang (Others),,"Mackenzie Rex Restaurant, Coffee Shop, Cuisine, Food, View Food, Recommend food, Chicken Rice, Zi Char, Chicken Rice",144 Changi Road  Singapore 419725,419725,1.3167,103.9018,https://www.halaltag.com/place/149
Mackenzie Rex Restaurant,Rochor (Others),#01-10,"Mackenzie Rex Restaurant, Coffee Shop, Cuisine, Food, View Food, Recommend food, Chicken Rice, Zi Char, Chicken Rice",66 Prinsep Street #01-10 Singapore 188688,188688,0,0,https://www.halaltag.com/place/149
Dough Culture,AMK Hub,#B2-31,"Dough Culture, Stall, Cuisine, Chinese, Food, View Food, Recommend food, Porridge, You Tiao",53 Ang Mo Kio Avenue 3 #B2-31 Singapore 569807,569807,1.369638889,103.8485,https://www.halaltag.com/place/150
Dough Culture,Canberra Plaza,#01-18A,"Dough Culture, Stall, Cuisine, Chinese, Food, View Food, Recommend food, Porridge, You Tiao",133 Canberra View #01-18A Singapore 750133,750133,1.4435,103.8303,https://www.halaltag.com/place/150
Dough Culture,Causeway Point,#01-K08,"Dough Culture, Stall, Cuisine, Chinese, Food, View Food, Recommend food, Porridge, You Tiao",1 Woodlands Square #01-K08 Singapore 738099,738099,1.436,103.786,https://www.halaltag.com/place/150
Dough Culture,Changi City Point,#B1-K3,"Dough Culture, Stall, Cuisine, Chinese, Food, View Food, Recommend food, Porridge, You Tiao",5 Changi Business Park Central 1 #B1-K3 Singapore 486038,486038,1.3341,103.9629,https://www.halaltag.com/place/150
Dough Culture,City Square Mall,#B2-K7,"Dough Culture, Stall, Cuisine, Chinese, Food, View Food, Recommend food, Porridge, You Tiao",180 Kitchener Road #B2-K7 Singapore 208539,208539,1.3114,103.8566,https://www.halaltag.com/place/150
Dough Culture,NEX Mall,#B2-09,"Dough Culture, Stall, Cuisine, Chinese, Food, View Food, Recommend food, Porridge, You Tiao",23 Serangoon Central #B2-09 Singapore 556083,556083,1.3507,103.8719,https://www.halaltag.com/place/150
Dough Culture,Northpoint City,#B1-10,"Dough Culture, Stall, Cuisine, Chinese, Food, View Food, Recommend food, Porridge, You Tiao",930 Yishun Ave 2 #B1-10 Singapore 769098,769098,1.4296,103.836,https://www.halaltag.com/place/150
Dough Culture,Oasis Terraces,#B1-17,"Dough Culture, Stall, Cuisine, Chinese, Food, View Food, Recommend food, Porridge, You Tiao",Blk 681 Punggol Drive #B1-17 Singapore 820681,820681,1.4028,103.9132,https://www.halaltag.com/place/150
Dough Culture,Singapore Post Centre (Singpost),#01-151A,"Dough Culture, Stall, Cuisine, Chinese, Food, View Food, Recommend food, Porridge, You Tiao",10 Eunos Road 8  #01-151A Singapore 408600,408600,1.319,103.8948,https://www.halaltag.com/place/150
Dough Culture,Sun Plaza,#B1-34,"Dough Culture, Stall, Cuisine, Chinese, Food, View Food, Recommend food, Porridge, You Tiao",30 Sembawang Drive #B1-34 Singapore 757713,757713,1.4482,103.8195,https://www.halaltag.com/place/150
Dough Culture,Tampines Mall,#B1-K16,"Dough Culture, Stall, Cuisine, Chinese, Food, View Food, Recommend food, Porridge, You Tiao",4 Tampines Central 5 #B1-K16 Singapore 529510,529510,1.3526,103.9445,https://www.halaltag.com/place/150
Dough Culture,Waterway Point,#01-K5,"Dough Culture, Stall, Cuisine, Chinese, Food, View Food, Recommend food, Porridge, You Tiao",83 Punggol Central #01-K5 Singapore 828761,828761,1.4065,103.9021,https://www.halaltag.com/place/150
Dough Culture,White Sands Shopping Centre,#01-43,"Dough Culture, Stall, Cuisine, Chinese, Food, View Food, Recommend food, Porridge, You Tiao",1 Pasir Ris Central Street 3 #01-43 Singapore 518457,518457,1.3724,103.9498,https://www.halaltag.com/place/150
Ayam Bakar Ojolali,Lucky Plaza,#03-39/43,"Ayam Bakar Ojolali, Cafe, Cuisine, Indonesian, Food, View Food, Recommend food, Grilled Chicken",304 Orchard Road #03-39/43 Singapore 238863,238863,1.3045,103.834,https://www.halaltag.com/place/151
Gading Indonesian Street Food,Lucky Plaza,#02-63/64,"Gading Indonesian Street Food, Cafe, Cuisine, Food, View Food,  , Recommend food, Nasi Padang, Ayam Penyet",304 Orchard Road #02-63/64 Singapore 238863,238863,1.3045,103.834,https://www.halaltag.com/place/152
Brinda's,Bukit Merah Central,#01-3533,"Brinda's, Delivery, Restaurant, Cuisine, Food, View Food, Recommend food","Blk 162, Bukit Merah Central #01-3533 Singapore 150162",150162,1.2838,103.8175,https://www.halaltag.com/place/153
Ernie's,Dhoby Ghaut MRT Station,#B1-12,"Ernie's, Cafe, Delivery, Cuisine, Food, View Food, Recommend food","11 Orchard Road, Dhoby Ghaut MRT Station #B1-12  Singapore 238826",238826,1.2987,103.8461,https://www.halaltag.com/place/154
Mahamoodiya Restaurant,Simpang Bedok,,"Mahamoodiya Restaurant, Coffee Shop, Cuisine, Indian, Food, View Food, Recommend food, Mee Goreng (Indian), Prata",335 Bedok Road  Singapore 469510,469510,1.3311,103.9474,https://www.halaltag.com/place/155
Gurame Indonesia Restaurant,SAFRA Resort Sea Sports Centre,,"Gurame Indonesia Restaurant, Restaurant, Cuisine, Indonesian, Food, View Food, Recommend food",11 Changi Coast Road  Singapore 499740,499740,1.3162,103.9775,https://www.halaltag.com/place/156
Richton,Pasir Ris (Others),#01-600,"Richton, Cafe, Cuisine, Chinese, Food, View Food, Recommend food",476A Pasir Ris Drive 6 #01-600 Singapore 511476,511476,1.3749,103.9578,https://www.halaltag.com/place/157
Olivye Cafe & Gelato,Changi Village,#01-2009,"Olivye Cafe & Gelato, Cafe, Cuisine, Food, View Food, Recommend food",Blk 5 Changi Village #01-2009 Singapore 500005,500005,1.3889,103.9868,https://www.halaltag.com/place/159
Sakunthala's Food Palace,Changi Link (UE Bizhub East),#01-53,"Sakunthala's Food Palace, Delivery, Restaurant, Cuisine, Indian, Food, View Food, Recommend food, Briyani, Fish Head Curry",8 Changi Business Park Avenue 1 #01-53 Singapore 486018,486018,1.3349,103.9638,https://www.halaltag.com/place/165
Sakunthala's Food Palace,Little India Shophouses,,"Sakunthala's Food Palace, Delivery, Restaurant, Cuisine, Indian, Food, View Food, Recommend food, Briyani, Fish Head Curry",66 Race Course Road  Singapore 218570,218570,1.3086,103.8513,https://www.halaltag.com/place/165
Sakunthala's Food Palace,Little India Shophouses,,"Sakunthala's Food Palace, Delivery, Restaurant, Cuisine, Indian, Food, View Food, Recommend food, Briyani, Fish Head Curry",151 Dunlop Street  Singapore 209466,209466,1.3059,103.8521,https://www.halaltag.com/place/165
Sakunthala's Food Palace,Little India Shophouses,,"Sakunthala's Food Palace, Delivery, Restaurant, Cuisine, Indian, Food, View Food, Recommend food, Briyani, Fish Head Curry",88 Syed Alwi Road   Singapore 207667,207667,1.3092,103.8557,https://www.halaltag.com/place/165
Sakunthala's Food Palace,SAFRA Mt Faber,#01-07,"Sakunthala's Food Palace, Delivery, Restaurant, Cuisine, Indian, Food, View Food, Recommend food, Briyani, Fish Head Curry",2 Telok Blangah Way #01-07 Singapore 098803,98803,1.2776,103.817,https://www.halaltag.com/place/165
Dahlia's Cafe,Golden Landmark,#02-22,"Dahlia's Cafe, Cafe, Cuisine, Malay, Food, View Food, Recommend food, Fried Rice",390 Victoria Street #02-22 Singapore 188061,188061,1.3019,103.8578,https://www.halaltag.com/place/166
Dahlia's Cafe,Tanjong Pagar Plaza,#01-03,"Dahlia's Cafe, Cafe, Cuisine, Malay, Food, View Food, Recommend food, Fried Rice",1 Tanjong Pagar Plaza #01-03 Singapore 082001,82001,1.2757,103.8426,https://www.halaltag.com/place/166
Cahaya Muslim Restaurant,Far East Plaza,#05-91/92,"Cahaya Muslim Restaurant, Cafe, Cuisine, Food, View Food, Recommend food",14 Scotts Road #05-91/92 Singapore 228213,228213,1.3072,103.8338,https://www.halaltag.com/place/167
Esteller 77,Cathay Cineleisure Orchard,#B1-02,"Esteller 77, , Cuisine, Food, View Food, Recommend food",8 Grange Road #B1-02 Singapore 239695,239695,1.3015,103.8364,https://www.halaltag.com/place/168
Puncak Best Noodles,Far East Plaza,#05-93/94,"Puncak Best Noodles, , Cuisine, Chinese, Food, View Food, Recommend food, Chicken Noodle",14 Scotts Road #05-93/94 Singapore 228213,228213,1.3072,103.8338,https://www.halaltag.com/place/170
Yusof & Arni Cafe,Far East Plaza,#05-119,"Yusof & Arni Cafe, , Cuisine, Food, View Food, Recommend food",14 Scotts Road #05-119 Singapore 228213,228213,1.3072,103.8338,https://www.halaltag.com/place/171
Bagus Yong Tau Fu,Changi Road,,"Bagus Yong Tau Fu, Cafe, Cuisine, Chinese, Food, View Food, Recommend food, Yong Tau Foo, Laksa",276 Changi Road  Singapore 419756,419756,1.3176,103.9063,https://www.halaltag.com/place/172
Punggol Nasi Padang,Bukit Panjang Plaza,#01-60/61,"Punggol Nasi Padang, Cafe, Cuisine, Malay, Food, View Food, Recommend food, Nasi Padang",1 Jelebu Road #01-60/61 Singapore 677743,677743,1.3802,103.7642,https://www.halaltag.com/place/173
Punggol Nasi Padang,Far East Plaza,#01-07,"Punggol Nasi Padang, Cafe, Cuisine, Malay, Food, View Food, Recommend food, Nasi Padang",14 Scotts Road #01-07 Singapore 228213,228213,1.3072,103.8338,https://www.halaltag.com/place/173
Lagun Sari Restaurant,Joo Chiat Shophouses,,"Lagun Sari Restaurant, Caterer, Cuisine, Indonesian, Food, View Food, Recommend food",381 Joo Chiat Road  Singapore 427621,427621,1.308,103.9037,https://www.halaltag.com/place/177
Lee Wee & Brothers,Hillion Mall,"#B2-36,","Lee Wee & Brothers, Stall, Cuisine, Food, View Food, Recommend food, Nasi Lemak","17 Petir Road #B2-36, Singapore 678278",678278,1.3784,103.7631,https://www.halaltag.com/place/178
Lee Wee & Brothers,ION Orchard,#B4,"Lee Wee & Brothers, Stall, Cuisine, Food, View Food, Recommend food, Nasi Lemak",391B Orchard Road #B4 Singapore 238874,238874,1.3024,103.8347,https://www.halaltag.com/place/178
Lee Wee & Brothers,JEM,#B1-K12,"Lee Wee & Brothers, Stall, Cuisine, Food, View Food, Recommend food, Nasi Lemak",50 Jurong Gateway Road #B1-K12 Singapore 608549,608549,1.3328,103.7433,https://www.halaltag.com/place/178
Lee Wee & Brothers,NEX Mall,#03-K11,"Lee Wee & Brothers, Stall, Cuisine, Food, View Food, Recommend food, Nasi Lemak",23 Serangoon Central #03-K11 Singapore 556083,556083,1.3507,103.8719,https://www.halaltag.com/place/178
Lee Wee & Brothers,Oxley Tower,#01-04,"Lee Wee & Brothers, Stall, Cuisine, Food, View Food, Recommend food, Nasi Lemak",138 Robinson Road #01-04 Singapore 068906,68906,1.2787,103.8484,https://www.halaltag.com/place/178
Lee Wee & Brothers,People's Garden,#01-42,"Lee Wee & Brothers, Stall, Cuisine, Food, View Food, Recommend food, Nasi Lemak",42 Lorong 1 Realty Park #01-42 Singapore 536959,536959,1.3676,103.8903,https://www.halaltag.com/place/178
Lee Wee & Brothers,Raffles City,#B1-57,"Lee Wee & Brothers, Stall, Cuisine, Food, View Food, Recommend food, Nasi Lemak",252 North Bridge Road #B1-57 Singapore 179103,179103,1.294,103.8532,https://www.halaltag.com/place/178
Lee Wee & Brothers,Tampines Mall,#B1-K16,"Lee Wee & Brothers, Stall, Cuisine, Food, View Food, Recommend food, Nasi Lemak",4 Tampines Central 5 #B1-K16 Singapore 529510,529510,1.3526,103.9445,https://www.halaltag.com/place/178
Al-Azhar Restaurant,Cheong Chin Nam,,"Al-Azhar Restaurant, Coffee Shop, Cuisine, Chinese, Indian, Malay, Western, Food, View Food, Recommend food, Murtabak, Naan, Ayam Masala, Butter Chicken, Briyani, Dum Briyani, Fried Rice , Tissue Prata, Satay, Lamb Chops, Chicken Chop, Thosai, Mee Soto, Porridge, Lamb Shank, Nasi Rawon, Prata, Lontong, Appam",11 Cheong Chin Nam Road  Singapore 599736,599736,1.3429,103.7752,https://www.halaltag.com/place/179
Al-Azhar Restaurant,Tampines N2,,"Al-Azhar Restaurant, Coffee Shop, Cuisine, Chinese, Indian, Malay, Western, Food, View Food, Recommend food, Murtabak, Naan, Ayam Masala, Butter Chicken, Briyani, Dum Briyani, Fried Rice , Tissue Prata, Satay, Lamb Chops, Chicken Chop, Thosai, Mee Soto, Porridge, Lamb Shank, Nasi Rawon, Prata, Lontong, Appam",201D Tampines St 21  Singapore 524201,524201,1.3522,103.9538,https://www.halaltag.com/place/179
Al-Azhar Restaurant,Tristar Complex,,"Al-Azhar Restaurant, Coffee Shop, Cuisine, Chinese, Indian, Malay, Western, Food, View Food, Recommend food, Murtabak, Naan, Ayam Masala, Butter Chicken, Briyani, Dum Briyani, Fried Rice , Tissue Prata, Satay, Lamb Chops, Chicken Chop, Thosai, Mee Soto, Porridge, Lamb Shank, Nasi Rawon, Prata, Lontong, Appam",970 Geylang Road  Singapore 423492,423492,1.3157,103.8974,https://www.halaltag.com/place/179
Warong Kim's Goreng Delights,Our Tampines Hub Hawker Centre,#01-49,"Warong Kim's Goreng Delights, Cafe, Cuisine, Chinese, Food, View Food,  , Recommend food, Hokkien Mee, Sambal Stingray",495 Tampines Ave 5 #01-49 Singapore 529649,529649,1.3531,103.9405,https://www.halaltag.com/place/180
Islamic Restaurant,Arab Street/ Kampong Glam,#01-01,"Islamic Restaurant, Restaurant, Cuisine, Indian, Food, View Food, Recommend food, Briyani, Briyani","745 North Bridge Road 
 #01-01 Singapore 198713",198713,1.3032,103.859,https://www.halaltag.com/place/181
Victory Restaurant,Arab Street/ Kampong Glam,,"Victory Restaurant, Coffee Shop, Cuisine, Indian, Food, View Food, Recommend food, Prata, Briyani, Murtabak, Mee Goreng (Indian), Maggi Goreng",705 North Bridge Road  Singapore 198679,198679,1.3024,103.8585,https://www.halaltag.com/place/184
Rumah Makan Minang,Arab Street/ Kampong Glam,,"Rumah Makan Minang, Cafe, Cuisine, Malay, Food, View Food, Recommend food, Nasi Ambeng, Nasi Padang",18/18A Kandahar Street  Singapore 198884,198884,1.3023,103.8596,https://www.halaltag.com/place/185
Rumah Makan Minang,Our Tampines Hub (OTH),#B1-47A,"Rumah Makan Minang, Cafe, Cuisine, Malay, Food, View Food, Recommend food, Nasi Ambeng, Nasi Padang",1 Tampines Walk #B1-47A Singapore 528523,528523,1.3532,103.9403,https://www.halaltag.com/place/185
Warong Nasi Pariaman,Arab Street/ Kampong Glam,,"Warong Nasi Pariaman, Coffee Shop, Cuisine, Malay, Food, View Food, Recommend food, Nasi Padang, Nasi Padang",738 North Bridge Road  Singapore 198706,198706,1.3029,103.8592,https://www.halaltag.com/place/188
HotPot by Seoul Garden Group,Bedok Mall,#B1-51,"HotPot by Seoul Garden Group, Restaurant, Cuisine, Korean, Food, View Food, See Menu, Recommend food, Bibimbap , Porridge, Juk, Ginseng Chicken, Samgyetang, Japchae",311 New Upper Changi Road #B1-51 Singapore 467360,467360,1.3248,103.9293,https://www.halaltag.com/place/192
HotPot by Seoul Garden Group,Changi City Point,#01-18,"HotPot by Seoul Garden Group, Restaurant, Cuisine, Korean, Food, View Food, See Menu, Recommend food, Bibimbap , Porridge, Juk, Ginseng Chicken, Samgyetang, Japchae",5 Changi Business Park Central 1 #01-18 Singapore 486038,486038,1.3341,103.9629,https://www.halaltag.com/place/192
HotPot by Seoul Garden Group,Clementi Mall,#05-18,"HotPot by Seoul Garden Group, Restaurant, Cuisine, Korean, Food, View Food, See Menu, Recommend food, Bibimbap , Porridge, Juk, Ginseng Chicken, Samgyetang, Japchae",3155 Commonwealth Avenue West #05-18 Singapore 129588,129588,1.3152,103.7645,https://www.halaltag.com/place/192
HotPot by Seoul Garden Group,HarbourFront Centre,#02-03/04,"HotPot by Seoul Garden Group, Restaurant, Cuisine, Korean, Food, View Food, See Menu, Recommend food, Bibimbap , Porridge, Juk, Ginseng Chicken, Samgyetang, Japchae",1 Martime Square #02-03/04 Singapore 099253,99253,1.2637,103.8199,https://www.halaltag.com/place/192
HotPot by Seoul Garden Group,IMM Shopping Mall,#01-112,"HotPot by Seoul Garden Group, Restaurant, Cuisine, Korean, Food, View Food, See Menu, Recommend food, Bibimbap , Porridge, Juk, Ginseng Chicken, Samgyetang, Japchae",2 Jurong East Street 21 #01-112 Singapore 609601,609601,1.3349,103.7468,https://www.halaltag.com/place/192
